manifest_row,run_id,stage,design_id,created_at_utc,model_id,provider,route,panel_role,reasoning_json,language,story_id,condition_id,persona_id,persona_label,temperature,temperature_label,top_p,max_completion_tokens,repetition,system_prompt,user_template,response_schema,texts_dir,text_registry,persona_registry,main_panel,factorial_config,temperature_policy,persona_policy,git_commit,factorial_config_sha256,condition_table_sha256,main_panel_sha256,system_prompt_sha256,user_template_sha256,response_schema_sha256,text_registry_sha256,persona_registry_sha256
600,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C09,p3,emotive_poet,0.1,t01,1.0,700,1,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
601,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C09,p3,emotive_poet,0.1,t01,1.0,700,2,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
602,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C09,p3,emotive_poet,0.1,t01,1.0,700,3,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
603,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C09,p3,emotive_poet,0.1,t01,1.0,700,4,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
604,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C09,p3,emotive_poet,0.1,t01,1.0,700,5,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
605,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C10,p3,emotive_poet,0.4,t04,1.0,700,1,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
606,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C10,p3,emotive_poet,0.4,t04,1.0,700,2,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
607,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C10,p3,emotive_poet,0.4,t04,1.0,700,3,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
608,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C10,p3,emotive_poet,0.4,t04,1.0,700,4,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
609,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C10,p3,emotive_poet,0.4,t04,1.0,700,5,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
610,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C11,p3,emotive_poet,0.7,t07,1.0,700,1,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
611,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C11,p3,emotive_poet,0.7,t07,1.0,700,2,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
612,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C11,p3,emotive_poet,0.7,t07,1.0,700,3,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
613,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C11,p3,emotive_poet,0.7,t07,1.0,700,4,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
614,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C11,p3,emotive_poet,0.7,t07,1.0,700,5,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
615,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C12,p3,emotive_poet,0.9,t09,1.0,700,1,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
616,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C12,p3,emotive_poet,0.9,t09,1.0,700,2,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
617,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C12,p3,emotive_poet,0.9,t09,1.0,700,3,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
618,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C12,p3,emotive_poet,0.9,t09,1.0,700,4,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
619,scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,2026-04-25T02:15:28+00:00,google/gemini-2.5-pro,openrouter,openrouter,frontier_reference,"{""exclude"": true, ""max_tokens"": 256}",ja,T2,C12,p3,emotive_poet,0.9,t09,1.0,700,5,prompts/scis/factorial_v1_system.md,prompts/scis/factorial_v1_user_template.md,prompts/shared/response_schema.json,data/catalogs/texts_private,configs/shared/texts_from_definitions.yaml,configs/shared/personas_from_definitions.yaml,configs/scis/main_panel_v2.yaml,configs/scis/factorial_v1.yaml,api_parameter_only_not_prompt_text,prompt_interpretive_stance_only,761b6352e0b7e87dc710bdc0d723ad3316f0a643,c206e9a6384b2e0b388aaa0e5aa3b90f821d47793edb10e24f822db6da42c208,b3007caca67a57e98e39fd36b5cfad08141112a336e54cf83ff062c5f55230a0,6fdaf2e2e878ea75ec891ba8441e1c86c24266ce9735fe05352d09953e51c69a,30421a409008ba52b7e183f2a525ad97ace71717deaab1cac5ff052086fdcde4,285bbc6e9520c810cf3a4a66caaaee7952f2f1ab46de78f78e67b644effad71a,4d3bb3c6d727502b62367ba562d26a0d497f8d35c2dd43948054d3641013f8ab,7072279394ba641069fc7c1141569b984e318e10d9f59accef2b18f4e2601ef0,6439fd56cb363f634bed520fd2201c28ba71be83867364ef70c6344040da6308
